 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12613934;"Demostraciones en prensa de madera manual.";"";"1";"0";"";"";"2025-11-19 00:00:00.0";"2025-11-19 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6acfaeea739a3910VgnVCM2000001f4a900aRCRD";"Demostraciones de prensa de madera manual.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9db25dbfa531e810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.413896825498995";"-3.7054692169323364";"";""
12613935;"Demostraciones en prensa de madera manual.";"";"1";"0";"";"";"2025-12-03 00:00:00.0";"2025-12-03 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7dbfaeea739a3910VgnVCM2000001f4a900aRCRD";"Demostraciones de prensa de madera manual.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9db25dbfa531e810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.413896825498995";"-3.7054692169323364";"";""
12613932;"Demostraciones en prensa de madera manual.";"";"1";"0";"";"";"2025-10-22 00:00:00.0";"2025-10-22 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56dfaeea739a3910VgnVCM2000001f4a900aRCRD";"Demostraciones de prensa de madera manual.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9db25dbfa531e810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.413896825498995";"-3.7054692169323364";"";""
50092002;"Desarrolla ideas brillantes con la metodología The Wise Brains";"";"1";"0";"";"";"2025-10-18 00:00:00.0";"2025-10-18 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=287c6fdcafdd9910VgnVCM100000891ecb1aRCRD";"Desarrolla ideas brillantes con la metodología The Wise Brains";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a5b6fdcafdd9910VgnVCM100000891ecb1aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/ConferenciasColoquios";""
50069929;"Desbloquea tu creatividad";"";"1";"1";"L";"";"2025-10-13 00:00:00.0";"2025-10-27 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69b1766386499910VgnVCM100000891ecb1aRCRD";"Desbloquea tu creatividad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd1ef271c390e810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82986a073fed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Dulce Chacón. Villaverde";"0";"CALLE";"TORDEGRILLOS";"32";"VILLAVERDE";"VILLAVERDE ALTO C.H.";"28021";"439138";"4466197";"40.344107374451525";"-3.7166081132911537";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres"
50095767;"Descubre el Parque Lineal del Manzanares";"";"1";"0";"";"";"2025-11-09 00:00:00.0";"2025-11-09 23:59:00.0";"10:30";"De 10:30 a 12 horas.  Lugar: El punto de encuentro es la puerta del Parque Lineal del Manzanares que da a la Rotonda del Camino de Perales, número aprox. 61. A esta rotonda también desemboca la Calle de San Mario. Parada de autobús próxima de líneas 23 y 123 de la EMT.  Edad: Todos los públicos (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: Senda guiada para conocer aspectos interesantes como fauna, flora, diferentes ambientes y paisajes del parque Lineal del Manzanares.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5293d69e7ce9910VgnVCM100000891ecb1aRCRD";"Actividades en el Centro de Educación Ambiental y Cultural Maris Stella";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e25ce5179e61910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Niños,/usuario/Familias"
11769476;"Descubre el Vivero de Estufas del Retiro";"";"1";"0";"";"";"2025-12-04 00:00:00.0";"2025-12-04 23:59:00.0";"11:00";"La visita a este vivero municipal pretende dar a conocer el valor histórico y artístico de estas instalaciones heredadas del siglo XIX. Se descubren los antiguos sistemas de producción de planta y cómo se aprovechan las instalaciones en la actualidad. Durante el paseo se visitan, entre otros, el museo de jardinería tradicional, el invernadero del Palacio de Liria, algunos invernaderos, las cajoneras y las antiguas estufas de carbón y madera que dan nombre al recinto. Actividad dirigida a público adulto.  Duración estimada: aproximadamente dos horas.     Necesaria inscripción previa:  La inscripción se puede realizar mediante:  Correo electrónico: inforetiro@madrid.es Teléfono: 91 376 91 97, en horario de apertura de Centro. Presencialmente en horario de apertura de Centro.  Se debe indicar:  Nombre y apellido. Teléfono de contacto. Actividad para la que solicita la inscripción. Por tratarse de un aforo tan limitado, cada participante podrá apuntar a un máximo de 4 personas contándose a sí mismo/a, excepto unidades familiares de más de 4 miembros.  El plazo de inscripción de las actividades empieza un mes antes de la fecha de realización a las 10:00, a no ser que sea un lunes, que el centro cierra y se pasaría al día siguiente martes. Las inscripciones enviadas fuera de horario de centro no se tendrán en cuenta.       Necesaria inscripción previa:  La inscripción se puede realizar mediante:  Correo electrónico: inforetiro@madrid.es Teléfono: 91 376 91 97, en horario de apertura de Centro. Presencialmente en horario de apertura de Centro.  Se debe indicar:  Nombre y apellido. Teléfono de contacto. Actividad para la que solicita la inscripción. Por tratarse de un aforo tan limitado, cada participante podrá apuntar a un máximo de 4 personas contándose a sí mismo/a, excepto unidades familiares de más de 4 miembros.  El plazo de inscripción de las actividades empieza un mes antes de la fecha de realización a las 10:00, a no ser que sea un lunes, que el centro cierra y se pasaría al día siguiente martes. Las inscripciones enviadas fuera de horario de centro no se tendrán en cuenta.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0348af6138133810VgnVCM2000001f4a900aRCRD";"Itinerarios guiados por El Retiro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental de El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";""
11769479;"Descubre el Vivero de Estufas del Retiro";"";"1";"0";"";"";"2025-11-01 00:00:00.0";"2025-11-01 23:59:00.0";"11:00";"La visita a este vivero municipal pretende dar a conocer el valor histórico y artístico de estas instalaciones heredadas del siglo XIX. Se descubren los antiguos sistemas de producción de planta y cómo se aprovechan las instalaciones en la actualidad. Durante el paseo se visitan, entre otros, el museo de jardinería tradicional, el invernadero del Palacio de Liria, algunos invernaderos, las cajoneras y las antiguas estufas de carbón y madera que dan nombre al recinto. Actividad dirigida a público adulto.  Duración estimada: aproximadamente dos horas.     Necesaria inscripción previa:  La inscripción se puede realizar mediante:  Correo electrónico: inforetiro@madrid.es Teléfono: 91 376 91 97, en horario de apertura de Centro. Presencialmente en horario de apertura de Centro.  Se debe indicar:  Nombre y apellido. Teléfono de contacto. Actividad para la que solicita la inscripción. Por tratarse de un aforo tan limitado, cada participante podrá apuntar a un máximo de 4 personas contándose a sí mismo/a, excepto unidades familiares de más de 4 miembros.  El plazo de inscripción de las actividades empieza un mes antes de la fecha de realización a las 10:00, a no ser que sea un lunes, que el centro cierra y se pasaría al día siguiente martes. Las inscripciones enviadas fuera de horario de centro no se tendrán en cuenta.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7e8af6138133810VgnVCM2000001f4a900aRCRD";"Itinerarios guiados por El Retiro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental de El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";""
50095734;"Descubre las aves del Parque de Pradolongo";"";"1";"0";"";"";"2025-11-01 00:00:00.0";"2025-11-01 23:59:00.0";"10:30";"De 10 a 11:30 horas.  Lugar: Comienza en la recepción del CEAC Maris Stella.  Edad: Para mayores de 10 años (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: Senda guiada para conocer las aves que habitan en el Parque de Pradolongo. Se harán observaciones por el parque. Podremos comprobar como en diferentes ambientes del parque (estanque, ría artificial, praderas, etc.), viven diferentes especies de aves.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c31efc1de6ce9910VgnVCM100000891ecb1aRCRD";"Actividades en el Centro de Educación Ambiental y Cultural Maris Stella";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e25ce5179e61910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Niños,/usuario/Familias"
12053074;"Descubre las aves del Retiro en familia";"";"1";"0";"";"";"2025-11-30 00:00:00.0";"2025-11-30 23:59:00.0";"11:00";"Descubre en familia las maravillosas y variadas especies de aves que pueblan el Parque de El Retiro. Dirigido a familias con menores de 6 a 12 años.  Duración estimada: aproximadamente dos horas.     Necesaria inscripción previa:  La inscripción se puede realizar mediante:  Correo electrónico: inforetiro@madrid.es Teléfono: 91 376 91 97, en horario de apertura de Centro. Presencialmente en horario de apertura de Centro.  Se debe indicar:  Nombre y apellido. Teléfono de contacto. Actividad para la que solicita la inscripción. Por tratarse de un aforo tan limitado, cada participante podrá apuntar a un máximo de 4 personas contándose a sí mismo/a, excepto unidades familiares de más de 4 miembros.  El plazo de inscripción de las actividades empieza un mes antes de la fecha de realización a las 10:00, a no ser que sea un lunes, que el centro cierra y se pasaría al día siguiente martes. Las inscripciones enviadas fuera de horario de centro no se tendrán en cuenta.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ade53af88aa29810VgnVCM1000001d4a900aRCRD";"Talleres familiares";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21d31f7a68a33810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental de El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";""
50077149;"Descubre los paisajes del parque de Pradolongo. XI edición de Madrid Otra Mirada (MOM)";"";"1";"1";"L,M,X,J,V,S,D";"";"2025-10-18 00:00:00.0";"2025-10-19 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae1ccb0dbfe99910VgnVCM200000f921e388RCRD";"Descubre los paisajes del parque de Pradolongo. XI edición de Madrid Otra Mirada (MOM)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3809cb0dbfe99910VgnVCM200000f921e388RCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Familias"
50089216;"Descubre tus superpoderes digitales";"";"1";"0";"";"";"2025-10-25 00:00:00.0";"2025-10-25 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9634768fc2dc9910VgnVCM100000891ecb1aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD";"Casa del Lector";"3";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/CursosTalleres";""
50093179;"Desgranando el proceso de escritura con Aloma Martínez  ";"Matricula gratuita con inscripción previa";"0";"0";"";"";"2025-10-25 00:00:00.0";"2025-10-25 23:59:00.0";"";"Acércate a Casa del Lector a este reducido encuentro de tu autora favorita con sus fans, donde podréis hacerle todas las preguntas que queráis sobre su proceso de creación y escritura.  Aloma Martínez es autora y creadora de contenido. Graduada en Comunicación Audiovisual, es una apasionada de la creación de mundos y la magia de las historias. Actualmente compagina la escritura con las redes sociales (@alomabye), donde comparte su visión creativa y su amor por la narrativa visual. Autora de El síndrome de la chica con suerte y Obsidiana, La magia de la luna en ti es su tercer libro publicado y en esta charla Aloma abre las puertas a su proceso de escritura para ayudar a todos aquellos que han decidido escribir un libro, pero se sientan perdidos. Poniendo como ejemplo su último libro, hablará del proceso de documentación, las primeras etapas en la creación del libro, la organización a la hora de escribir y otros aspectos importantes en la redacción y creación de un libro.  Organiza: Editorial RBA.  Público: Jóvenes y adultos.   ";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf3196616a6e9910VgnVCM200000f921e388RCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";""
50089260;"Desgranando el proceso de escritura con Aloma Martínez  ";"";"1";"0";"";"";"2025-10-25 00:00:00.0";"2025-10-25 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=18ec1a4e85dc9910VgnVCM100000891ecb1aRCRD";"Desgranando el proceso de escritura con Aloma Martínez  ";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=238ae50d5a8c9910VgnVCM200000f921e388RCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD";"Casa del Lector";"3";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/CursosTalleres/Literatura";""
50084506;"Desplázate mejor usando el móvil. Bloque 1 y 2";"";"1";"1";"J";"";"2025-10-16 00:00:00.0";"2025-10-23 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c7a0094343c9910VgnVCM100000891ecb1aRCRD";"Desplázate mejor usando el móvil. Bloque 1 y 2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=22e38345e3dca710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=048525eae8975710VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Emilia Pardo Bazán. Ciudad Lineal";"1";"AVENIDA";"BADAJOZ";"60";"CIUDAD LINEAL";"SAN PASCUAL";"28027";"444580";"4477056";"40.442311100791215";"-3.6534806246311913";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres,/usuario/Mayores"
12812923;"Detrás de la oscuridad: hablamos de trata";"";"1";"0";"";"";"2025-10-24 00:00:00.0";"2025-10-24 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cb0712b37da7910VgnVCM1000001d4a900aRCRD";"Detrás de la oscuridad: visibilizando la explotación sexual";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=11f5bd39596c9710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a38fb412e9a2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Berta Cáceres. Usera";"1";"CALLE";"GRAN AVENIDA";"14";"USERA";"ORCASITAS";"28041";"439703";"4468958";"40.36902428128397";"-3.710212677306876";"/contenido/actividades/CursosTalleres";""
50069850;"Día de las Personas Mayores";"";"1";"0";"";"";"2025-10-24 00:00:00.0";"2025-10-24 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bca45bf675499910VgnVCM100000891ecb1aRCRD";"Día de las Personas Mayores";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c5bceed51414810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82986a073fed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Dulce Chacón. Villaverde";"0";"CALLE";"TORDEGRILLOS";"32";"VILLAVERDE";"VILLAVERDE ALTO C.H.";"28021";"439138";"4466197";"40.344107374451525";"-3.7166081132911537";"";""
50041736;"Día de Todos los Santos: Un Viaje por las Tradiciones del Mundo";"";"1";"0";"";"";"2025-10-30 00:00:00.0";"2025-10-30 23:59:00.0";"19:00";"Andrea Ortúzar     Duración: 60 minutos  Edad recomendada: A partir de 14 años  Sinopsis: Una interesante conferencia donde se explorará cómo distintas culturas conmemoran esta fecha. Conoceremos la diversidad de rituales, símbolos y costumbres que rodean esta celebración: desde las flores y altares del Día de Muertos en México, hasta las visitas a los cementerios en España, las ofrendas en Filipinas o las fiestas de luz en países andinos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e9c140322919910VgnVCM100000891ecb1aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.37959032098656";"-3.62310875744905";"/contenido/actividades/ConferenciasColoquios";""
50037484;"Día de Todos los Santos: Un Viaje por las Tradiciones del Mundo";"";"1";"0";"";"";"2025-10-30 00:00:00.0";"2025-10-30 23:59:00.0";"19:00";"Compañía: Andrea Ortúzar  Duración: 60 minutos  Edad recomendada: A partir de 14 años  Sinopsis: Una interesante conferencia donde se explorará cómo distintas culturas conmemoran esta fecha. Conoceremos la diversidad de rituales, símbolos y costumbres que rodean esta celebración: desde las flores y altares del Día de Muertos en México, hasta las visitas a los cementerios en España, las ofrendas en Filipinas o las fiestas de luz en países andinos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4651b6de01f09910VgnVCM200000f921e388RCRD";"Actividades en el Centro Sociocultural Francisco Fatou";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c70fe07d5bf61910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.37959032098656";"-3.62310875744905";"/contenido/actividades/ConferenciasColoquios";""
50095221;"Día del flamenco";"";"1";"0";"";"";"2025-11-14 00:00:00.0";"2025-11-14 23:59:00.0";"17:00";"?De 17 a 20 horas. ?";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2802880a2fbe9910VgnVCM100000891ecb1aRCRD";"Actividades XUSera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d26f6e571e395910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5af9053c8718e210VgnVCM1000000b205a0aRCRD";"Parque Olof Palme";"2";"CALLE";"CERECINOS";"1";"USERA";"ZOFIO";"28026";"439486";"4470667";"40.38439900273861";"-3.7129519968429445";"/contenido/actividades/DanzaBaile";"/usuario/Jovenes"
50095106;"Día Internacional de las Personas con Discapacidad en Puente de Vallecas";"";"1";"0";"";"";"2025-12-03 00:00:00.0";"2025-12-03 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32cbe3202cbe9910VgnVCM200000f921e388RCRD";"Día Internacional de las Personas con Discapacidad en Puente de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33a9e3202cbe9910VgnVCM200000f921e388RCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Lope de Vega (Puente de Vallecas)";"1";"CALLE";"CONCEJO DE TEVERGA";"1";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"442974";"4470850";"40.386296991431074";"-3.671858416387963";"/contenido/actividades/ActividadesCalleArteUrbano";""
